Contact ID	Yardi ID	Yardi HOH ID	Birth Year	Age at MI	First Move In	Move Out	Interaction: Record Type	Type	Quantity	Date	MO Reason
003U000001mXf90	15374	15374	1985	30	11/1/14		Prop Mgmt	Late Rent		1/1/15	
003U000001mXf90	15374	15374	1985	30	11/1/14		Prop Mgmt	Late Rent	42	6/1/17	
003U000001mXhIB	15390	15390	1996	19	2/13/15	12/31/15	Prop Mgmt	Late Rent		12/1/15	Lease Violation(s)
003U000001QUDMx	15394	15394	1976	38	10/15/14	6/30/17	Prop Mgmt	Resident Relations	0	1/30/17	Relocation
003U000001QUDMx	15394	15394	1976	38	10/15/14	6/30/17	Prop Mgmt	Resident Relations	0	11/18/16	Relocation
003U000001JvRl4	15395	15395	1962	53	10/15/14	2/6/17	Prop Mgmt	Payment Plan	0	11/7/16	Relocation
003U000001JvRl4	15395	15395	1962	53	10/15/14	2/6/17	Prop Mgmt	Payment Plan		8/5/16	Relocation
003U000001JvRl4	15395	15395	1962	53	10/15/14	2/6/17	Prop Mgmt	Payment Plan	0	12/5/16	Relocation
003U000001JvRl4	15395	15395	1962	53	10/15/14	2/6/17	Prop Mgmt	Late Rent	6	8/1/16	Relocation
003U000001JvRl4	15395	15395	1962	53	10/15/14	2/6/17	Prop Mgmt	Payment Plan		7/5/16	Relocation
003U000001JvRl4	15395	15395	1962	53	10/15/14	2/6/17	Prop Mgmt	Late Rent	43	9/1/16	Relocation
003U000001JvRl4	15395	15395	1962	53	10/15/14	2/6/17	Prop Mgmt	Payment Plan		7/18/16	Relocation
003U000001JvRgi	15396	15396	1963	51	10/15/14		Prop Mgmt	Resident Relations	0	5/8/17	
003U000001UMeUx	15397	15397	1992	23	11/25/14	4/15/16	Prop Mgmt	Late Rent		12/1/14	Non-Payment of Rent
003U000001UMeUx	15397	15397	1992	23	11/25/14	4/15/16	Prop Mgmt	Late Rent		8/1/15	Non-Payment of Rent
003U000001UMeUx	15397	15397	1992	23	11/25/14	4/15/16	Prop Mgmt	Late Rent		4/1/15	Non-Payment of Rent
003U000001UMeUx	15397	15397	1992	23	11/25/14	4/15/16	Prop Mgmt	Late Rent		3/1/15	Non-Payment of Rent
003U000001UMeUx	15397	15397	1992	23	11/25/14	4/15/16	Prop Mgmt	Late Rent		2/1/15	Non-Payment of Rent
003U000001UMeUx	15397	15397	1992	23	11/25/14	4/15/16	Prop Mgmt	Late Rent		1/1/15	Non-Payment of Rent
003U000001UMeUx	15397	15397	1992	23	11/25/14	4/15/16	Prop Mgmt	Late Rent		3/1/16	Non-Payment of Rent
003U000001UMeUx	15397	15397	1992	23	11/25/14	4/15/16	Prop Mgmt	Late Rent		2/1/16	Non-Payment of Rent
003U000001hJ5ZT	15398	15398	1992	22	12/1/14		Prop Mgmt	Late Rent	23	10/1/16	
003U000001hJ5ZT	15398	15398	1992	22	12/1/14		Prop Mgmt	Late Rent	11	8/1/16	
003U000001hJ5ZT	15398	15398	1992	22	12/1/14		Prop Mgmt	Late Rent		7/1/16	
003U000001hJ5ZT	15398	15398	1992	22	12/1/14		Prop Mgmt	Late Rent		3/1/16	
003U000001hJ5ZT	15398	15398	1992	22	12/1/14		Prop Mgmt	Late Rent		2/1/16	
003U000001hJ5ZT	15398	15398	1992	22	12/1/14		Prop Mgmt	Late Rent		8/1/15	
003U000001hJ5ZT	15398	15398	1992	22	12/1/14		Prop Mgmt	Late Rent		7/1/15	
003U000001hJ5ZT	15398	15398	1992	22	12/1/14		Prop Mgmt	Late Rent		6/1/15	
003U000001hJ5ZT	15398	15398	1992	22	12/1/14		Prop Mgmt	Late Rent		5/1/15	
003U000001hJ5ZT	15398	15398	1992	22	12/1/14		Prop Mgmt	Late Rent		2/1/15	
003U000001hJ5ZT	15398	15398	1992	22	12/1/14		Prop Mgmt	Late Rent		12/1/15	
003U000001hJ5ZT	15398	15398	1992	22	12/1/14		Prop Mgmt	Late Rent		10/1/15	
003U000001hJ5ZT	15398	15398	1992	22	12/1/14		Prop Mgmt	Late Rent	23	11/1/16	
003U000001hJ5ZT	15398	15398	1992	22	12/1/14		Prop Mgmt	Late Rent	18	1/1/17	
003U000001hJ5ZT	15398	15398	1992	22	12/1/14		Prop Mgmt	Late Rent	24	9/1/16	
003U000001hJ5PO	15400	15400	1996	18	11/1/14	11/23/15	Prop Mgmt	Late Rent		9/1/15	Skip
003U000001hJ5PO	15400	15400	1996	18	11/1/14	11/23/15	Prop Mgmt	Late Rent		8/1/15	Skip
003U000001hJ5PO	15400	15400	1996	18	11/1/14	11/23/15	Prop Mgmt	Late Rent		10/1/15	Skip
003U000001mXf9j	15402	15402	1981	33	11/3/14	12/31/16	Prop Mgmt	Payment Plan	0	8/26/16	Relocation
003U000001mXf9j	15402	15402	1981	33	11/3/14	12/31/16	Prop Mgmt	Payment Plan	0	12/8/16	Relocation
003U000001mXf9j	15402	15402	1981	33	11/3/14	12/31/16	Prop Mgmt	Complaint	0	1/30/17	Relocation
003U000001mXeww	15405;fam24429	15405	1986	22	4/15/09	11/3/14	Prop Mgmt	Late Rent		12/1/14	
003U000001mXeww	15405;fam24429	15405	1986	22	4/15/09	11/3/14	Prop Mgmt	Late Rent		6/1/15	
003U000001mXeww	15405;fam24429	15405	1986	22	4/15/09	11/3/14	Prop Mgmt	Late Rent		2/1/15	
003U000001mXeww	15405;fam24429	15405	1986	22	4/15/09	11/3/14	Prop Mgmt	Late Rent		2/1/16	
003U000001mXeww	15405;fam24429	15405	1986	22	4/15/09	11/3/14	Prop Mgmt	Payment Plan	0	8/25/16	
003U000001mXeww	15405;fam24429	15405	1986	22	4/15/09	11/3/14	Prop Mgmt	Payment Plan		7/9/16	
003U000001mXeww	15405;fam24429	15405	1986	22	4/15/09	11/3/14	Prop Mgmt	Payment Plan	0	5/22/17	
003U000001mXfHx	15406	15406	1980	35	12/9/14		Prop Mgmt	Payment Plan	0	6/26/17	
003U000001mXfHx	15406	15406	1980	35	12/9/14		Prop Mgmt	Late Rent		1/1/16	
003U000001mXfHx	15406	15406	1980	35	12/9/14		Prop Mgmt	Payment Plan	0	8/24/16	
003U000001mXfHx	15406	15406	1980	35	12/9/14		Prop Mgmt	Payment Plan	0	11/16/16	
003U000001mXfHx	15406	15406	1980	35	12/9/14		Prop Mgmt	Payment Plan		7/9/16	
003U000001mXfHx	15406	15406	1980	35	12/9/14		Prop Mgmt	Payment Plan	0	5/19/17	
003U000001hJ5YG	15408	15408	1971	43	12/6/14	11/16/15	Prop Mgmt	Late Rent		9/1/15	Non-Payment of Rent
003U000001hJ5YG	15408	15408	1971	43	12/6/14	11/16/15	Prop Mgmt	Late Rent		8/1/15	Non-Payment of Rent
003U000001hJ5YG	15408	15408	1971	43	12/6/14	11/16/15	Prop Mgmt	Late Rent		7/1/15	Non-Payment of Rent
003U000001hJ5YG	15408	15408	1971	43	12/6/14	11/16/15	Prop Mgmt	Late Rent		5/1/15	Non-Payment of Rent
003U000001hJ5YG	15408	15408	1971	43	12/6/14	11/16/15	Prop Mgmt	Late Rent		4/1/15	Non-Payment of Rent
003U000001hJ5YG	15408	15408	1971	43	12/6/14	11/16/15	Prop Mgmt	Late Rent		3/1/15	Non-Payment of Rent
003U000001hJ5YG	15408	15408	1971	43	12/6/14	11/16/15	Prop Mgmt	Late Rent		2/1/15	Non-Payment of Rent
003U000001hJ5YG	15408	15408	1971	43	12/6/14	11/16/15	Prop Mgmt	Late Rent		1/1/15	Non-Payment of Rent
003U000001iuFSh	fam24768;15409	15409	1960	52	4/18/12	10/31/14	Prop Mgmt	Late Rent	5	12/1/16	
003U000001iuFSh	fam24768;15409	15409	1960	52	4/18/12	10/31/14	Prop Mgmt	Late Rent	5	5/1/17	
003U000001iuFSh	fam24768;15409	15409	1960	52	4/18/12	10/31/14	Prop Mgmt	Payment Plan	0	12/13/16	
003U000001mXf0i	15411	15411	1983	31	10/1/14		Prop Mgmt	Late Rent	13	2/1/17	
003U000001mXf0i	15411	15411	1983	31	10/1/14		Prop Mgmt	Late Rent	8	11/1/16	
003U000001mXf0i	15411	15411	1983	31	10/1/14		Prop Mgmt	Late Rent		12/1/14	
003U000001mXf0i	15411	15411	1983	31	10/1/14		Prop Mgmt	Late Rent		2/1/15	
003U000001mXf0i	15411	15411	1983	31	10/1/14		Prop Mgmt	Late Rent		1/1/15	
003U000001mXf0i	15411	15411	1983	31	10/1/14		Prop Mgmt	Late Rent		7/1/16	
003U000001mXf0i	15411	15411	1983	31	10/1/14		Prop Mgmt	Late Rent		6/1/16	
003U000001mXf0i	15411	15411	1983	31	10/1/14		Prop Mgmt	Late Rent	12	1/1/17	
003U000001mXf0i	15411	15411	1983	31	10/1/14		Prop Mgmt	Late Rent	56	4/1/17	
003U000001mXf0i	15411	15411	1983	31	10/1/14		Prop Mgmt	Late Rent	12	6/1/17	
003U000001mXf0i	15411	15411	1983	31	10/1/14		Prop Mgmt	Late Rent	56	5/1/17	
003U000001UMeV1	15424	15424	1995	19	12/5/14	7/31/17	Prop Mgmt	Late Rent	36	3/1/17	Change in Household Composition
003U000001UMeV1	15424	15424	1995	19	12/5/14	7/31/17	Prop Mgmt	Late Rent		8/1/15	Change in Household Composition
003U000001UMeV1	15424	15424	1995	19	12/5/14	7/31/17	Prop Mgmt	Late Rent		2/1/15	Change in Household Composition
003U000001UMeV1	15424	15424	1995	19	12/5/14	7/31/17	Prop Mgmt	Late Rent	36	4/1/17	Change in Household Composition
003U000001UMeV1	15424	15424	1995	19	12/5/14	7/31/17	Prop Mgmt	Late Rent	36	1/1/17	Change in Household Composition
003U000001UMeV1	15424	15424	1995	19	12/5/14	7/31/17	Prop Mgmt	Late Rent	16	6/1/17	Change in Household Composition
003U000001UMeV1	15424	15424	1995	19	12/5/14	7/31/17	Prop Mgmt	Late Rent	36	2/1/17	Change in Household Composition
003U000001V5zIe	15427	15427	1977	38	12/1/14		Prop Mgmt	Payment Plan		4/7/16	
003U000001V5zIe	15427	15427	1977	38	12/1/14		Prop Mgmt	Payment Plan		4/7/16	
003U000001V5zIe	15427	15427	1977	38	12/1/14		Prop Mgmt	Late Rent	21	4/1/17	
003U000001V5zIe	15427	15427	1977	38	12/1/14		Prop Mgmt	Late Rent		6/1/15	
003U000001V5zIe	15427	15427	1977	38	12/1/14		Prop Mgmt	Late Rent		12/1/15	
003U000001V5zIe	15427	15427	1977	38	12/1/14		Prop Mgmt	Late Rent		10/1/15	
003U000001V5zIe	15427	15427	1977	38	12/1/14		Prop Mgmt	Late Rent		7/1/16	
003U000001V5zIe	15427	15427	1977	38	12/1/14		Prop Mgmt	Payment Plan		7/8/16	
003U000001V5zIe	15427	15427	1977	38	12/1/14		Prop Mgmt	Payment Plan		7/20/16	
003U000001mXgyx	15433	15433	1996	19	12/2/14	11/6/15	Prop Mgmt	Late Rent		11/1/15	Funding Non-Compliance
003U000001mXgu2	15435	15435	1983	31	11/1/14	10/31/15	Prop Mgmt	Late Rent		2/1/15	Relocation
003U000001mXgu2	15435	15435	1983	31	11/1/14	10/31/15	Prop Mgmt	Late Rent		1/1/15	Relocation
003U000001mXfMx	15436	15436	1969	46	10/21/14	1/9/15	Prop Mgmt	Late Rent		12/1/14	Non-Payment of Rent
003U000001mXf2U	1247;15439	15439	1947	61	8/1/08	10/10/14	Prop Mgmt	Late Rent		12/1/14	
003U000001mXf2U	1247;15439	15439	1947	61	8/1/08	10/10/14	Prop Mgmt	Late Rent		11/1/14	
003U000001mXf2U	1247;15439	15439	1947	61	8/1/08	10/10/14	Prop Mgmt	Late Rent	2	2/1/17	
003U000001mXfG1	15448	15448	1988	27	12/1/14		Prop Mgmt	Late Rent		3/1/16	
003U000001mXfK3	15458	15458	1985	29	12/27/14		Prop Mgmt	Late Rent	39	10/1/16	
003U000001V5zZu	15465;9666	15465	1989	23	2/1/12	10/23/14	Prop Mgmt	Payment Plan	0	2/8/17	
003U000001V5zZu	15465;9666	15465	1989	23	2/1/12	10/23/14	Prop Mgmt	Late Rent	5	2/1/17	
003U000001UMeV0	15466	15466	1983	32	11/5/14		Prop Mgmt	Payment Plan		8/4/16	
003U000001UMeV0	15466	15466	1983	32	11/5/14		Prop Mgmt	Late Rent		12/1/14	
003U000001UMeV0	15466	15466	1983	32	11/5/14		Prop Mgmt	Late Rent		2/1/15	
003U000001UMeV0	15466	15466	1983	32	11/5/14		Prop Mgmt	Late Rent	32	8/1/16	
003U000001UMeV0	15466	15466	1983	32	11/5/14		Prop Mgmt	Late Rent		5/1/16	
003U000001UMeV0	15466	15466	1983	32	11/5/14		Prop Mgmt	Late Rent	35	12/1/16	
003U000001UMeV0	15466	15466	1983	32	11/5/14		Prop Mgmt	Late Rent	31	11/1/16	
003U000001mXfB1	15468	15468	1987	27	11/10/14	4/30/17	Prop Mgmt	Late Rent		3/1/16	Relocation
003U000001mXfB1	15468	15468	1987	27	11/10/14	4/30/17	Prop Mgmt	Late Rent	56	12/1/16	Relocation
003U000001mXfB1	15468	15468	1987	27	11/10/14	4/30/17	Prop Mgmt	Late Rent	56	11/1/16	Relocation
003U000001mXf9o	15471	15471	1960	54	11/4/14	1/31/17	Prop Mgmt	Late Rent		4/1/15	
003U000001mXgZI	15472	15472	1984	30	11/7/14	9/25/15	Prop Mgmt	Late Rent		1/1/15	Skip
003U000001mXfA3	15474	15474	1993	22	11/5/14		Prop Mgmt	Payment Plan	0	10/18/16	
003U000001mXfA3	15474	15474	1993	22	11/5/14		Prop Mgmt	Late Rent		12/1/14	
003U000001mXfA3	15474	15474	1993	22	11/5/14		Prop Mgmt	Late Rent		5/1/15	
003U000001mXfA3	15474	15474	1993	22	11/5/14		Prop Mgmt	Late Rent		3/1/15	
003U000001mXfA3	15474	15474	1993	22	11/5/14		Prop Mgmt	Late Rent		1/1/15	
003U000001mXfA3	15474	15474	1993	22	11/5/14		Prop Mgmt	Late Rent		11/1/15	
003U000001mXfA3	15474	15474	1993	22	11/5/14		Prop Mgmt	Late Rent	30	4/1/17	
003U000001mXfA3	15474	15474	1993	22	11/5/14		Prop Mgmt	Late Rent	30	6/1/17	
003U000001mXfA3	15474	15474	1993	22	11/5/14		Prop Mgmt	Late Rent	1	1/1/17	
003U000001mXfA3	15474	15474	1993	22	11/5/14		Prop Mgmt	Late Rent	1	11/1/16	
003U000001mXfA3	15474	15474	1993	22	11/5/14		Prop Mgmt	Late Rent	1	12/1/16	
003U000001mXfA3	15474	15474	1993	22	11/5/14		Prop Mgmt	Late Rent	30	3/1/17	
003U000001mXfA3	15474	15474	1993	22	11/5/14		Prop Mgmt	Late Rent	30	2/1/17	
003U000001hJ5NN	15477	15477	1986	28	12/18/14		Prop Mgmt	Late Rent	33	12/1/16	
003U000001hJ5NN	15477	15477	1986	28	12/18/14		Prop Mgmt	Late Rent	17	2/1/17	
003U000001hJ5NN	15477	15477	1986	28	12/18/14		Prop Mgmt	Payment Plan	0	2/1/17	
003U000001hJ5VH	15478	15478	1960	54	11/15/14	7/4/16	Prop Mgmt	Late Rent		1/1/16	Desired Amenities
003U000001mXf9F	15481	15481	1978	36	11/1/14		Prop Mgmt	Late Rent		4/1/15	
003U000001hJ5He	15488	15488	1993	22	3/1/16		Prop Mgmt	Late Rent	26	4/1/17	
003U000001hJ5He	15488	15488	1993	22	3/1/16		Prop Mgmt	Late Rent	26	3/1/17	
003U000001hJ5He	15488	15488	1993	22	3/1/16		Prop Mgmt	Payment Plan	0	5/30/17	
003U000001mXfGB	15498	15498	1958	57	12/1/14		Prop Mgmt	Payment Plan		7/9/16	
003U000001mXgEe	15504	15504	1996	19	12/1/14	7/31/15	Prop Mgmt	Late Rent		7/1/15	Lease Violation(s)
003U000001mXgEe	15504	15504	1996	19	12/1/14	7/31/15	Prop Mgmt	Late Rent		6/1/15	Lease Violation(s)
003U000001mXgEe	15504	15504	1996	19	12/1/14	7/31/15	Prop Mgmt	Late Rent		5/1/15	Lease Violation(s)
003U000001mXgEe	15504	15504	1996	19	12/1/14	7/31/15	Prop Mgmt	Late Rent		4/1/15	Lease Violation(s)
003U000001mXfCJ	15518	15518	1973	41	11/18/14	5/31/17	Prop Mgmt	Late Rent	5	9/1/16	
003U000001mXfCJ	15518	15518	1973	41	11/18/14	5/31/17	Prop Mgmt	Lease Violation	0	3/7/17	
003U000001mXfCJ	15518	15518	1973	41	11/18/14	5/31/17	Prop Mgmt	Late Rent	5	10/1/16	
003U000001mXfCJ	15518	15518	1973	41	11/18/14	5/31/17	Prop Mgmt	Late Rent		4/1/15	
003U000001mXfCJ	15518	15518	1973	41	11/18/14	5/31/17	Prop Mgmt	Late Rent		1/1/15	
003U000001mXfCJ	15518	15518	1973	41	11/18/14	5/31/17	Prop Mgmt	Late Rent	5	8/1/16	
003U000001mXfCJ	15518	15518	1973	41	11/18/14	5/31/17	Prop Mgmt	Late Rent		7/1/16	
003U000001mXfCJ	15518	15518	1973	41	11/18/14	5/31/17	Prop Mgmt	Late Rent		4/1/16	
003U000001mXfCJ	15518	15518	1973	41	11/18/14	5/31/17	Prop Mgmt	Late Rent	5	4/1/17	
003U000001mXfCJ	15518	15518	1973	41	11/18/14	5/31/17	Prop Mgmt	Late Rent	5	6/1/17	
003U000001mXfCJ	15518	15518	1973	41	11/18/14	5/31/17	Prop Mgmt	Lease Violation	0	2/28/17	
003U000001mXfCJ	15518	15518	1973	41	11/18/14	5/31/17	Prop Mgmt	Late Rent	5	12/1/16	
003U000001mXfCJ	15518	15518	1973	41	11/18/14	5/31/17	Prop Mgmt	Resident Relations	0	3/17/17	
003U000001mXfCJ	15518	15518	1973	41	11/18/14	5/31/17	Prop Mgmt	Late Rent	5	2/1/17	
003U000001mXgVk	15519	15519	1973	42	9/1/15		Prop Mgmt	Late Rent	70	2/1/17	
003U000001mXgVk	15519	15519	1973	42	9/1/15		Prop Mgmt	Late Rent	70	6/1/17	
003U000001mXgVk	15519	15519	1973	42	9/1/15		Prop Mgmt	Payment Plan		7/17/16	
003U000001mXhIa	15520	15520	1970	44	12/10/14	1/1/16	Prop Mgmt	Late Rent		4/1/15	Lease Violation(s)
003U000001mXhIa	15520	15520	1970	44	12/10/14	1/1/16	Prop Mgmt	Late Rent		3/1/15	Lease Violation(s)
003U000001mXhIa	15520	15520	1970	44	12/10/14	1/1/16	Prop Mgmt	Late Rent		1/1/15	Lease Violation(s)
003U000001mXfGk	15521	15521	1984	31	12/1/14		Prop Mgmt	Payment Plan	0	10/3/16	
003U000001mXfGk	15521	15521	1984	31	12/1/14		Prop Mgmt	Payment Plan	0	11/7/16	
003U000001mXfGk	15521	15521	1984	31	12/1/14		Prop Mgmt	Payment Plan		8/5/16	
003U000001mXfGk	15521	15521	1984	31	12/1/14		Prop Mgmt	Late Rent		4/1/15	
003U000001mXfGk	15521	15521	1984	31	12/1/14		Prop Mgmt	Late Rent		1/1/15	
003U000001mXfGk	15521	15521	1984	31	12/1/14		Prop Mgmt	Late Rent		4/1/16	
003U000001mXfGk	15521	15521	1984	31	12/1/14		Prop Mgmt	Payment Plan	0	4/6/17	
003U000001mXfGk	15521	15521	1984	31	12/1/14		Prop Mgmt	Payment Plan		6/28/16	
003U000001mXfGk	15521	15521	1984	31	12/1/14		Prop Mgmt	Late Rent	24	12/1/16	
003U000001mXfGk	15521	15521	1984	31	12/1/14		Prop Mgmt	Payment Plan		7/5/16	
003U000001mXfGk	15521	15521	1984	31	12/1/14		Prop Mgmt	Late Rent	26	1/1/17	
003U000001mXfGk	15521	15521	1984	31	12/1/14		Prop Mgmt	Payment Plan	0	5/5/17	
003U000001mXfGk	15521	15521	1984	31	12/1/14		Prop Mgmt	Late Rent	14	5/1/17	
003U000001mXfSv	15527	15527	1989	26	2/13/15		Prop Mgmt	Late Rent	19	3/1/17	
003U000001mXfSv	15527	15527	1989	26	2/13/15		Prop Mgmt	Late Rent	57	10/1/16	
003U000001mXfSv	15527	15527	1989	26	2/13/15		Prop Mgmt	Late Rent	57	6/1/17	
003U000001mXfSv	15527	15527	1989	26	2/13/15		Prop Mgmt	Resident Relations	0	9/15/16	
003U000001mXfSv	15527	15527	1989	26	2/13/15		Prop Mgmt	Late Rent	41	1/1/17	
003U000001mXfSv	15527	15527	1989	26	2/13/15		Prop Mgmt	Resident Relations		6/27/16	
003U000001mXfSv	15527	15527	1989	26	2/13/15		Prop Mgmt	Late Rent		6/1/15	
003U000001mXfSv	15527	15527	1989	26	2/13/15		Prop Mgmt	Late Rent	25	8/1/16	
003U000001mXfSv	15527	15527	1989	26	2/13/15		Prop Mgmt	Late Rent		7/1/16	
003U000001mXfSv	15527	15527	1989	26	2/13/15		Prop Mgmt	Late Rent		6/1/16	
003U000001mXfSv	15527	15527	1989	26	2/13/15		Prop Mgmt	Late Rent		5/1/16	
003U000001mXfSv	15527	15527	1989	26	2/13/15		Prop Mgmt	Late Rent	16	4/1/17	
003U000001mXfSv	15527	15527	1989	26	2/13/15		Prop Mgmt	Late Rent	57	12/1/16	
003U000001mXfSv	15527	15527	1989	26	2/13/15		Prop Mgmt	Payment Plan		7/18/16	
003U000001mXfSv	15527	15527	1989	26	2/13/15		Prop Mgmt	Late Rent	57	5/1/17	
003U000001mXfSv	15527	15527	1989	26	2/13/15		Prop Mgmt	Late Rent	57	2/1/17	
003U000001mXfGf	15528	15528	1965	50	12/1/14		Prop Mgmt	Late Rent	30	2/1/17	
003U000001V5yhq	15529	15529	1976	38	12/15/14		Prop Mgmt	Late Rent		1/1/15	
003U000001mXfIq	15532	15532	1958	56	12/17/14		Prop Mgmt	Late Rent	1	4/1/17	
003U000001mXfIq	15532	15532	1958	56	12/17/14		Prop Mgmt	Late Rent		7/1/16	
003U000001mXfOU	15533	15533	1995	19	1/30/15	4/30/17	Prop Mgmt	Late Rent		4/1/16	Relocation
003U000001mXfOU	15533	15533	1995	19	1/30/15	4/30/17	Prop Mgmt	Late Rent	23	4/1/17	Relocation
003U000001mXfOU	15533	15533	1995	19	1/30/15	4/30/17	Prop Mgmt	Late Rent	3	8/1/16	Relocation
003U000001mXfOU	15533	15533	1995	19	1/30/15	4/30/17	Prop Mgmt	Late Rent	22	3/1/17	Relocation
003U000001mXfOU	15533	15533	1995	19	1/30/15	4/30/17	Prop Mgmt	Late Rent	3	9/1/16	Relocation
003U000001mXfOU	15533	15533	1995	19	1/30/15	4/30/17	Prop Mgmt	Late Rent	21	2/1/17	Relocation
003U000001mXfjf	15534	15534	1994	20	12/12/14	4/17/15	Prop Mgmt	Late Rent		4/1/15	Lease Violation(s)
003U000001mXfjf	15534	15534	1994	20	12/12/14	4/17/15	Prop Mgmt	Late Rent		3/1/15	Lease Violation(s)
003U000001mXfjf	15534	15534	1994	20	12/12/14	4/17/15	Prop Mgmt	Late Rent		2/1/15	Lease Violation(s)
003U000001mXfjf	15534	15534	1994	20	12/12/14	4/17/15	Prop Mgmt	Late Rent		1/1/15	Lease Violation(s)
003U000001V5zZQ	15538	15538	1953	61	12/1/14	1/31/17	Prop Mgmt	Complaint		8/1/16	
003U000001V5zZQ	15538	15538	1953	61	12/1/14	1/31/17	Prop Mgmt	Resident Relations	0	9/21/16	
003U000001V5zZQ	15538	15538	1953	61	12/1/14	1/31/17	Prop Mgmt	Late Rent	30	2/1/17	
003U000001hJ59z	15551	15551	1992	23	3/9/15	9/30/16	Prop Mgmt	Payment Plan		8/1/16	Lease Violation(s)
003U000001hJ59z	15551	15551	1992	23	3/9/15	9/30/16	Prop Mgmt	Late Rent		9/1/15	Lease Violation(s)
003U000001hJ59z	15551	15551	1992	23	3/9/15	9/30/16	Prop Mgmt	Late Rent		8/1/15	Lease Violation(s)
003U000001hJ59z	15551	15551	1992	23	3/9/15	9/30/16	Prop Mgmt	Late Rent		7/1/15	Lease Violation(s)
003U000001hJ59z	15551	15551	1992	23	3/9/15	9/30/16	Prop Mgmt	Late Rent		6/1/15	Lease Violation(s)
003U000001hJ59z	15551	15551	1992	23	3/9/15	9/30/16	Prop Mgmt	Late Rent		5/1/15	Lease Violation(s)
003U000001hJ59z	15551	15551	1992	23	3/9/15	9/30/16	Prop Mgmt	Late Rent		4/1/15	Lease Violation(s)
003U000001hJ59z	15551	15551	1992	23	3/9/15	9/30/16	Prop Mgmt	Late Rent		12/1/15	Lease Violation(s)
003U000001hJ59z	15551	15551	1992	23	3/9/15	9/30/16	Prop Mgmt	Late Rent		11/1/15	Lease Violation(s)
003U000001hJ59z	15551	15551	1992	23	3/9/15	9/30/16	Prop Mgmt	Late Rent		10/1/15	Lease Violation(s)
003U000001hJ59z	15551	15551	1992	23	3/9/15	9/30/16	Prop Mgmt	Late Rent		3/1/16	Lease Violation(s)
003U000001hJ59z	15551	15551	1992	23	3/9/15	9/30/16	Prop Mgmt	Late Rent		2/1/16	Lease Violation(s)
003U000001hJ59z	15551	15551	1992	23	3/9/15	9/30/16	Prop Mgmt	Late Rent		1/1/16	Lease Violation(s)
003U000001mXfJe	15552	15552	1965	50	12/23/14		Prop Mgmt	Payment Plan		7/2/16	
003U000001mXfJe	15552	15552	1965	50	12/23/14		Prop Mgmt	Payment Plan		6/15/16	
003U000001mXfJe	15552	15552	1965	50	12/23/14		Prop Mgmt	Late Rent	1	4/1/17	
003U000001mXfJe	15552	15552	1965	50	12/23/14		Prop Mgmt	Late Rent	34	8/1/16	
003U000001mXfGV	15553	15553	1983	31	12/1/14		Prop Mgmt	Payment Plan	0	6/26/17	
003U000001mXfGV	15553	15553	1983	31	12/1/14		Prop Mgmt	Late Rent		4/1/15	
003U000001mXfGV	15553	15553	1983	31	12/1/14		Prop Mgmt	Payment Plan	0	5/19/17	
003U000001mXfOA	15560	15560	1963	52	1/27/15		Prop Mgmt	Late Rent		3/1/16	
003U000001mXfN2	15561	15561	1997	17	1/9/15		Prop Mgmt	Payment Plan	0	1/17/17	
003U000001mXfN2	15561	15561	1997	17	1/9/15		Prop Mgmt	Payment Plan		8/16/16	
003U000001mXfN2	15561	15561	1997	17	1/9/15		Prop Mgmt	Late Rent		9/1/15	
003U000001mXfN2	15561	15561	1997	17	1/9/15		Prop Mgmt	Late Rent		8/1/15	
003U000001mXfN2	15561	15561	1997	17	1/9/15		Prop Mgmt	Late Rent		7/1/15	
003U000001mXfN2	15561	15561	1997	17	1/9/15		Prop Mgmt	Late Rent		12/1/15	
003U000001mXfN2	15561	15561	1997	17	1/9/15		Prop Mgmt	Late Rent		11/1/15	
003U000001mXfN2	15561	15561	1997	17	1/9/15		Prop Mgmt	Late Rent		6/1/16	
003U000001mXfN2	15561	15561	1997	17	1/9/15		Prop Mgmt	Late Rent		3/1/16	
003U000001mXfN2	15561	15561	1997	17	1/9/15		Prop Mgmt	Late Rent		2/1/16	
003U000001mXfN2	15561	15561	1997	17	1/9/15		Prop Mgmt	Late Rent		1/1/16	
003U000001mXfN2	15561	15561	1997	17	1/9/15		Prop Mgmt	Late Rent	24	8/1/16	
003U000001mXfN2	15561	15561	1997	17	1/9/15		Prop Mgmt	Late Rent	13	1/1/17	
003U000001mXfN2	15561	15561	1997	17	1/9/15		Prop Mgmt	Late Rent	3	6/1/17	
003U000001mXfN2	15561	15561	1997	17	1/9/15		Prop Mgmt	Payment Plan		7/29/16	
003U000001mXfN2	15561	15561	1997	17	1/9/15		Prop Mgmt	Payment Plan		8/12/16	
003U000001mXfN2	15561	15561	1997	17	1/9/15		Prop Mgmt	Payment Plan		7/14/16	
003U000001mXhRN	15567	15567	1982	32	12/5/14	1/31/16	Prop Mgmt	Late Rent		10/1/15	Funding Non-Compliance
003U000001hJ5SI	15570	15570	1995	19	12/10/14	2/28/15	Prop Mgmt	Late Rent		2/1/15	Skip
003U000001hJ5SI	15570	15570	1995	19	12/10/14	2/28/15	Prop Mgmt	Late Rent		1/1/15	Skip
003U000001mXfI2	15574	15574	1966	48	12/9/14	5/9/17	Prop Mgmt	Payment Plan	0	6/19/17	Lease Violation(s)
