Contact ID,Yardi ID,Yardi HOH ID,HOH,Birth Year,Age at MI,First Move In,event_after_MI,3years_after_MI,event_before_3years,event_in_3years,MI_year_again,Start Date,Move Out,Campaign Type,Reason,Sub-Type,MO Reason
003U000001V60cp,fam26550,13373,0,2013,0,2013-11-14T00:00:00Z,true,2016-11-14T00:00:00Z,true,true,2013,2014-05-22T00:00:00Z,2015-02-28T00:00:00Z,Community Meal,,Social,Relocation
003U000001V60cp,fam26550,13373,0,2013,0,2013-11-14T00:00:00Z,true,2016-11-14T00:00:00Z,true,true,2013,2014-08-28T00:00:00Z,2015-02-28T00:00:00Z,Community Meal,,Social,Relocation
003U000001V60cp,fam26550,13373,0,2013,0,2013-11-14T00:00:00Z,true,2016-11-14T00:00:00Z,true,true,2013,2014-10-30T00:00:00Z,2015-02-28T00:00:00Z,Community Meal,,Social,Relocation
003U000001V60cp,fam26550,13373,0,2013,0,2013-11-14T00:00:00Z,true,2016-11-14T00:00:00Z,true,true,2013,2014-11-22T00:00:00Z,2015-02-28T00:00:00Z,Community Meal,,Social,Relocation
003U000001V60cp,fam26550,13373,0,2013,0,2013-11-14T00:00:00Z,true,2016-11-14T00:00:00Z,true,true,2013,2014-12-20T00:00:00Z,2015-02-28T00:00:00Z,Community Meal,,Social,Relocation
003U000001V5yiK,13373,13373,1,1987,27,2013-11-14T00:00:00Z,true,2016-11-14T00:00:00Z,true,true,2013,2014-01-03T00:00:00Z,2015-02-28T00:00:00Z,Class,,Educational,Relocation
003U000001V5yiK,13373,13373,1,1987,27,2013-11-14T00:00:00Z,true,2016-11-14T00:00:00Z,true,true,2013,2014-10-18T00:00:00Z,2015-02-28T00:00:00Z,Class,,Educational,Relocation
003U000001V5yiK,13373,13373,1,1987,27,2013-11-14T00:00:00Z,true,2016-11-14T00:00:00Z,true,true,2013,2014-05-22T00:00:00Z,2015-02-28T00:00:00Z,Community Meal,,Social,Relocation
003U000001V5yiK,13373,13373,1,1987,27,2013-11-14T00:00:00Z,true,2016-11-14T00:00:00Z,true,true,2013,2014-08-28T00:00:00Z,2015-02-28T00:00:00Z,Community Meal,,Social,Relocation
003U000001V5yiK,13373,13373,1,1987,27,2013-11-14T00:00:00Z,true,2016-11-14T00:00:00Z,true,true,2013,2014-10-30T00:00:00Z,2015-02-28T00:00:00Z,Community Meal,,Social,Relocation
003U000001V5yiK,13373,13373,1,1987,27,2013-11-14T00:00:00Z,true,2016-11-14T00:00:00Z,true,true,2013,2014-11-22T00:00:00Z,2015-02-28T00:00:00Z,Community Meal,,Social,Relocation
003U000001V5yiK,13373,13373,1,1987,27,2013-11-14T00:00:00Z,true,2016-11-14T00:00:00Z,true,true,2013,2014-12-20T00:00:00Z,2015-02-28T00:00:00Z,Community Meal,,Social,Relocation
003U000001V5yiK,13373,13373,1,1987,27,2013-11-14T00:00:00Z,true,2016-11-14T00:00:00Z,true,true,2013,2014-08-20T00:00:00Z,2015-02-28T00:00:00Z,Field Trip/Outing,,Educational,Relocation
003U000001V5yiK,13373,13373,1,1987,27,2013-11-14T00:00:00Z,true,2016-11-14T00:00:00Z,true,true,2013,2014-08-11T00:00:00Z,2015-02-28T00:00:00Z,Food Shelf,,Social,Relocation
003U000001V5yiK,13373,13373,1,1987,27,2013-11-14T00:00:00Z,true,2016-11-14T00:00:00Z,true,true,2013,2015-01-26T00:00:00Z,2015-02-28T00:00:00Z,Food Shelf,,Social,Relocation
003U000001V6044,fam26548,13373,0,2006,7,2013-11-14T00:00:00Z,true,2016-11-14T00:00:00Z,true,true,2013,2014-04-25T00:00:00Z,2015-02-28T00:00:00Z,Class,,Educational,Relocation
003U000001V6044,fam26548,13373,0,2006,7,2013-11-14T00:00:00Z,true,2016-11-14T00:00:00Z,true,true,2013,2014-05-09T00:00:00Z,2015-02-28T00:00:00Z,Class,,Educational,Relocation
003U000001V6044,fam26548,13373,0,2006,7,2013-11-14T00:00:00Z,true,2016-11-14T00:00:00Z,true,true,2013,2014-06-27T00:00:00Z,2015-02-28T00:00:00Z,Class,,Educational,Relocation
003U000001V6044,fam26548,13373,0,2006,7,2013-11-14T00:00:00Z,true,2016-11-14T00:00:00Z,true,true,2013,2014-05-22T00:00:00Z,2015-02-28T00:00:00Z,Community Meal,,Social,Relocation
003U000001V6044,fam26548,13373,0,2006,7,2013-11-14T00:00:00Z,true,2016-11-14T00:00:00Z,true,true,2013,2014-08-11T00:00:00Z,2015-02-28T00:00:00Z,Food Shelf,,Social,Relocation
003U000001V603z,fam26549,13373,0,2012,2,2013-11-14T00:00:00Z,true,2016-11-14T00:00:00Z,true,true,2013,2014-01-03T00:00:00Z,2015-02-28T00:00:00Z,Class,,Educational,Relocation
003U000001V603z,fam26549,13373,0,2012,2,2013-11-14T00:00:00Z,true,2016-11-14T00:00:00Z,true,true,2013,2014-05-22T00:00:00Z,2015-02-28T00:00:00Z,Community Meal,,Social,Relocation
003U000001V603z,fam26549,13373,0,2012,2,2013-11-14T00:00:00Z,true,2016-11-14T00:00:00Z,true,true,2013,2014-08-28T00:00:00Z,2015-02-28T00:00:00Z,Community Meal,,Social,Relocation
003U000001V603z,fam26549,13373,0,2012,2,2013-11-14T00:00:00Z,true,2016-11-14T00:00:00Z,true,true,2013,2014-10-30T00:00:00Z,2015-02-28T00:00:00Z,Community Meal,,Social,Relocation
003U000001V603z,fam26549,13373,0,2012,2,2013-11-14T00:00:00Z,true,2016-11-14T00:00:00Z,true,true,2013,2014-11-22T00:00:00Z,2015-02-28T00:00:00Z,Community Meal,,Social,Relocation
003U000001V603z,fam26549,13373,0,2012,2,2013-11-14T00:00:00Z,true,2016-11-14T00:00:00Z,true,true,2013,2014-12-20T00:00:00Z,2015-02-28T00:00:00Z,Community Meal,,Social,Relocation
003U000001V603z,fam26549,13373,0,2012,2,2013-11-14T00:00:00Z,true,2016-11-14T00:00:00Z,true,true,2013,2014-08-20T00:00:00Z,2015-02-28T00:00:00Z,Field Trip/Outing,,Educational,Relocation
003U000001V603z,fam26549,13373,0,2012,2,2013-11-14T00:00:00Z,true,2016-11-14T00:00:00Z,true,true,2013,2014-08-11T00:00:00Z,2015-02-28T00:00:00Z,Food Shelf,,Social,Relocation
003U000001V603z,fam26549,13373,0,2012,2,2013-11-14T00:00:00Z,true,2016-11-14T00:00:00Z,true,true,2013,2015-01-26T00:00:00Z,2015-02-28T00:00:00Z,Food Shelf,,Social,Relocation
003U000001V60cp,fam26550,13373,0,2013,0,2013-11-14T00:00:00Z,true,2016-11-14T00:00:00Z,true,true,2013,2014-08-20T00:00:00Z,2015-02-28T00:00:00Z,Field Trip/Outing,,Educational,Relocation
003U000001V60cp,fam26550,13373,0,2013,0,2013-11-14T00:00:00Z,true,2016-11-14T00:00:00Z,true,true,2013,2014-08-11T00:00:00Z,2015-02-28T00:00:00Z,Food Shelf,,Social,Relocation
003U000001V60cp,fam26550,13373,0,2013,0,2013-11-14T00:00:00Z,true,2016-11-14T00:00:00Z,true,true,2013,2015-01-26T00:00:00Z,2015-02-28T00:00:00Z,Food Shelf,,Social,Relocation
003U000001V6044,fam26548,13373,0,2006,7,2013-11-14T00:00:00Z,true,2016-11-14T00:00:00Z,true,true,2013,2014-01-03T00:00:00Z,2015-02-28T00:00:00Z,Class,,Educational,Relocation
003U000001V6044,fam26548,13373,0,2006,7,2013-11-14T00:00:00Z,true,2016-11-14T00:00:00Z,true,true,2013,2014-04-18T00:00:00Z,2015-02-28T00:00:00Z,Class,,Educational,Relocation
003U000001hJ5R5,13384,13384,1,1962,52,2013-12-23T00:00:00Z,true,2016-12-23T00:00:00Z,true,true,2013,2016-08-23T00:00:00Z,,Garden Club,Proactive,Social,
003U000001hJ5R5,13384,13384,1,1962,52,2013-12-23T00:00:00Z,true,2016-12-23T00:00:00Z,true,true,2013,2016-08-02T00:00:00Z,,Community Meal,Proactive,Social,
003U000001hJ5R5,13384,13384,1,1962,52,2013-12-23T00:00:00Z,true,2016-12-23T00:00:00Z,true,true,2013,2016-07-19T00:00:00Z,,Garden Club,Proactive,Educational,
003U000001V5zX5,13397,13397,1,1966,48,2013-12-16T00:00:00Z,true,2016-12-16T00:00:00Z,true,true,2013,2016-01-21T00:00:00Z,,Property Meeting,,Social,
003U0000013FREi,13428,13428,1,1969,44,2013-10-15T00:00:00Z,true,2016-10-15T00:00:00Z,true,true,2013,2016-05-27T00:00:00Z,,Property Meeting,,Social,
003U000001hJ5r2,fam23215,13429,0,2006,7,2013-11-08T00:00:00Z,true,2016-11-08T00:00:00Z,true,true,2013,2016-08-02T00:00:00Z,2016-10-31T00:00:00Z,Community Meal,Proactive,Social,Lack of Affordability
003U000001hJ5A9,13429,13429,1,1986,28,2013-11-08T00:00:00Z,true,2016-11-08T00:00:00Z,true,true,2013,2016-08-02T00:00:00Z,2016-10-31T00:00:00Z,Community Meal,Proactive,Social,Lack of Affordability
003U000001V60A2,fam32372,13445,0,2011,2,2013-12-09T00:00:00Z,true,2016-12-09T00:00:00Z,true,true,2013,2016-01-21T00:00:00Z,2016-06-17T00:00:00Z,Property Meeting,,Social,Death
003U000001V5zaJ,13445,13445,1,1990,23,2013-12-09T00:00:00Z,true,2016-12-09T00:00:00Z,true,true,2013,2016-01-21T00:00:00Z,2016-06-17T00:00:00Z,Property Meeting,,Social,Death
003U000001UMeUr,13449,13449,1,1986,27,2013-10-29T00:00:00Z,true,2016-10-29T00:00:00Z,true,true,2013,2014-05-21T00:00:00Z,2015-09-30T00:00:00Z,Class,,Educational,Lack of Affordability
003U0000013FSLn,13513,13513,1,1983,31,2013-11-01T00:00:00Z,true,2016-11-01T00:00:00Z,true,true,2013,2016-10-27T00:00:00Z,,Property Meeting,Proactive,Social,
003U0000013FSLn,13513,13513,1,1983,31,2013-11-01T00:00:00Z,true,2016-11-01T00:00:00Z,true,true,2013,2016-08-18T00:00:00Z,,Community Meal,Proactive,Social,
003U000001V60Aq,fam31647;fam38604,13513,0,1999,14,2013-11-01T00:00:00Z,true,2016-11-01T00:00:00Z,true,true,2013,2016-08-18T00:00:00Z,,Community Meal,Proactive,Social,
003U0000013FSLn,13513,13513,1,1983,31,2013-11-01T00:00:00Z,true,2016-11-01T00:00:00Z,true,true,2013,2016-08-02T00:00:00Z,,Property Meeting,Proactive,Social,
003U000001hJ5mR,fam23553,13539,0,2011,2,2013-12-15T00:00:00Z,true,2016-12-15T00:00:00Z,true,true,2013,2016-08-02T00:00:00Z,2016-09-30T00:00:00Z,Community Meal,Proactive,Social,Purchase of Home
003U000001hJ5Mo,13539,13539,1,1980,34,2013-12-15T00:00:00Z,true,2016-12-15T00:00:00Z,true,true,2013,2016-08-02T00:00:00Z,2016-09-30T00:00:00Z,Community Meal,Proactive,Social,Purchase of Home
003U000001hJ5ab,13541,13541,1,1992,22,2013-11-27T00:00:00Z,true,2016-11-27T00:00:00Z,true,true,2013,2016-08-25T00:00:00Z,,Property Meeting,Proactive,Educational,
003U000001hJ5ab,13541,13541,1,1992,22,2013-11-27T00:00:00Z,true,2016-11-27T00:00:00Z,true,true,2013,2016-08-02T00:00:00Z,,Community Meal,Proactive,Social,
003U000001hJ5cT,fam27977,13541,0,2010,3,2013-11-27T00:00:00Z,true,2016-11-27T00:00:00Z,true,true,2013,2016-08-02T00:00:00Z,,Community Meal,Proactive,Social,
003U000001hJ5cc,fam27978,13541,0,2011,2,2013-11-27T00:00:00Z,true,2016-11-27T00:00:00Z,true,true,2013,2016-08-02T00:00:00Z,,Community Meal,Proactive,Social,
003U0000013FRKQ,13545,13545,1,1959,55,2013-12-02T00:00:00Z,true,2016-12-02T00:00:00Z,true,true,2013,2016-07-27T00:00:00Z,,Class,Proactive,Educational,
003U0000013FRKQ,13545,13545,1,1959,55,2013-12-02T00:00:00Z,true,2016-12-02T00:00:00Z,true,true,2013,2016-11-14T00:00:00Z,,Community Meal,Proactive,Social,
003U0000013FRKQ,13545,13545,1,1959,55,2013-12-02T00:00:00Z,true,2016-12-02T00:00:00Z,true,true,2013,2016-10-13T00:00:00Z,,Movie Night,Proactive,Social,
003U0000013FRKQ,13545,13545,1,1959,55,2013-12-02T00:00:00Z,true,2016-12-02T00:00:00Z,true,true,2013,2016-07-28T00:00:00Z,,Class,Proactive,Educational,
003U000001V5zK6,13547,13547,1,1984,30,2013-12-11T00:00:00Z,true,2016-12-11T00:00:00Z,true,true,2013,2016-10-31T00:00:00Z,,Movie Night,Proactive,Social,
003U000001V5z2o,13555,13555,1,1969,44,2013-12-01T00:00:00Z,true,2016-12-01T00:00:00Z,true,true,2013,2016-11-24T00:00:00Z,,Property Meeting,Proactive,Educational,
003U000001hJ5m2,fam23533,13586,0,1966,48,2013-12-30T00:00:00Z,true,2016-12-30T00:00:00Z,true,true,2013,2016-10-12T00:00:00Z,,Property Meeting,Proactive,Social,
003U000001hJ5AY,13586,13586,1,1964,49,2013-12-30T00:00:00Z,true,2016-12-30T00:00:00Z,true,true,2013,2016-12-22T00:00:00Z,,Community Meal,Proactive,Social,
003U000001hJ5m2,fam23533,13586,0,1966,48,2013-12-30T00:00:00Z,true,2016-12-30T00:00:00Z,true,true,2013,2016-12-22T00:00:00Z,,Community Meal,Proactive,Social,
003U000001hJ5m7,fam23534,13586,0,2011,3,2013-12-30T00:00:00Z,true,2016-12-30T00:00:00Z,true,true,2013,2016-12-22T00:00:00Z,,Community Meal,Proactive,Social,
003U000001hJ5m2,fam23533,13586,0,1966,48,2013-12-30T00:00:00Z,true,2016-12-30T00:00:00Z,true,true,2013,2016-09-19T00:00:00Z,,Community Meal,Proactive,Social,
003U000001hJ5m7,fam23534,13586,0,2011,3,2013-12-30T00:00:00Z,true,2016-12-30T00:00:00Z,true,true,2013,2016-09-19T00:00:00Z,,Community Meal,Proactive,Social,
003U000001hJ5m2,fam23533,13586,0,1966,48,2013-12-30T00:00:00Z,true,2016-12-30T00:00:00Z,true,true,2013,2016-11-03T00:00:00Z,,Community Meal,Proactive,Social,
003U000001hJ5m7,fam23534,13586,0,2011,3,2013-12-30T00:00:00Z,true,2016-12-30T00:00:00Z,true,true,2013,2016-11-03T00:00:00Z,,Community Meal,Proactive,Social,
003U000001hJ5m2,fam23533,13586,0,1966,48,2013-12-30T00:00:00Z,true,2016-12-30T00:00:00Z,true,true,2013,2016-08-02T00:00:00Z,,Community Meal,Proactive,Social,
003U000001hJ5AY,13586,13586,1,1964,49,2013-12-30T00:00:00Z,true,2016-12-30T00:00:00Z,true,true,2013,2016-08-02T00:00:00Z,,Community Meal,Proactive,Social,
003U000001hJ5m2,fam23533,13586,0,1966,48,2013-12-30T00:00:00Z,true,2016-12-30T00:00:00Z,true,true,2013,2016-07-19T00:00:00Z,,Garden Club,Proactive,Educational,
003U000001V5zBg,13614,13614,1,1995,19,2013-11-26T00:00:00Z,true,2016-11-26T00:00:00Z,true,true,2013,2015-06-16T00:00:00Z,2015-11-30T00:00:00Z,Community Meal,,Social,No Longer Needs Subsidy/Services
003U0000013FS1U,13652,13652,1,1980,34,2013-12-20T00:00:00Z,true,2016-12-20T00:00:00Z,true,true,2013,2015-09-02T00:00:00Z,2016-04-30T00:00:00Z,Community Meal,,Social,Skip
003U0000013FS1U,13652,13652,1,1980,34,2013-12-20T00:00:00Z,true,2016-12-20T00:00:00Z,true,true,2013,2015-12-22T00:00:00Z,2016-04-30T00:00:00Z,Community Meal,,Social,Skip
003U0000013FS1U,13652,13652,1,1980,34,2013-12-20T00:00:00Z,true,2016-12-20T00:00:00Z,true,true,2013,2014-04-30T00:00:00Z,2016-04-30T00:00:00Z,Bingo/Game Night,,Social,Skip
003U0000013FS1U,13652,13652,1,1980,34,2013-12-20T00:00:00Z,true,2016-12-20T00:00:00Z,true,true,2013,2014-10-30T00:00:00Z,2016-04-30T00:00:00Z,Bingo/Game Night,,Social,Skip
003U0000013FS1U,13652,13652,1,1980,34,2013-12-20T00:00:00Z,true,2016-12-20T00:00:00Z,true,true,2013,2015-02-19T00:00:00Z,2016-04-30T00:00:00Z,Bingo/Game Night,,Social,Skip
003U0000013FS1U,13652,13652,1,1980,34,2013-12-20T00:00:00Z,true,2016-12-20T00:00:00Z,true,true,2013,2014-05-28T00:00:00Z,2016-04-30T00:00:00Z,Community Meal,,Social,Skip
003U0000013FS1U,13652,13652,1,1980,34,2013-12-20T00:00:00Z,true,2016-12-20T00:00:00Z,true,true,2013,2014-09-18T00:00:00Z,2016-04-30T00:00:00Z,Community Meal,,Social,Skip
003U0000013FS1U,13652,13652,1,1980,34,2013-12-20T00:00:00Z,true,2016-12-20T00:00:00Z,true,true,2013,2014-12-11T00:00:00Z,2016-04-30T00:00:00Z,Community Meal,,Social,Skip
003U0000013FS1U,13652,13652,1,1980,34,2013-12-20T00:00:00Z,true,2016-12-20T00:00:00Z,true,true,2013,2014-01-29T00:00:00Z,2016-04-30T00:00:00Z,Movie Night,,Social,Skip
003U0000013FS1U,13652,13652,1,1980,34,2013-12-20T00:00:00Z,true,2016-12-20T00:00:00Z,true,true,2013,2014-02-26T00:00:00Z,2016-04-30T00:00:00Z,Movie Night,,Social,Skip
003U0000013FS1U,13652,13652,1,1980,34,2013-12-20T00:00:00Z,true,2016-12-20T00:00:00Z,true,true,2013,2014-08-08T00:00:00Z,2016-04-30T00:00:00Z,Movie Night,,Social,Skip
003U0000013FS1U,13652,13652,1,1980,34,2013-12-20T00:00:00Z,true,2016-12-20T00:00:00Z,true,true,2013,2015-01-23T00:00:00Z,2016-04-30T00:00:00Z,Movie Night,,Social,Skip
003U0000013FS1U,13652,13652,1,1980,34,2013-12-20T00:00:00Z,true,2016-12-20T00:00:00Z,true,true,2013,2014-01-15T00:00:00Z,2016-04-30T00:00:00Z,Property Meeting,,Social,Skip
003U000001V5zPz,13656,13656,1,1949,65,2013-11-27T00:00:00Z,true,2016-11-27T00:00:00Z,true,true,2013,2016-08-31T00:00:00Z,,Movie Night,Proactive,Social,
003U000001V5zPz,13656,13656,1,1949,65,2013-11-27T00:00:00Z,true,2016-11-27T00:00:00Z,true,true,2013,2015-09-10T00:00:00Z,,Property Meeting,,Social,
003U000001V5zPz,13656,13656,1,1949,65,2013-11-27T00:00:00Z,true,2016-11-27T00:00:00Z,true,true,2013,2015-09-30T00:00:00Z,,Movie Night,,Social,
003U000001V5zPz,13656,13656,1,1949,65,2013-11-27T00:00:00Z,true,2016-11-27T00:00:00Z,true,true,2013,2015-10-01T00:00:00Z,,Property Meeting,,Social,
003U000001V5zPz,13656,13656,1,1949,65,2013-11-27T00:00:00Z,true,2016-11-27T00:00:00Z,true,true,2013,2015-09-16T00:00:00Z,,Movie Night,,Social,
003U000001V5zPz,13656,13656,1,1949,65,2013-11-27T00:00:00Z,true,2016-11-27T00:00:00Z,true,true,2013,2015-10-07T00:00:00Z,,Movie Night,,Social,
003U000001V5zPz,13656,13656,1,1949,65,2013-11-27T00:00:00Z,true,2016-11-27T00:00:00Z,true,true,2013,2016-08-17T00:00:00Z,,Movie Night,Proactive,Social,
003U000001V5zPz,13656,13656,1,1949,65,2013-11-27T00:00:00Z,true,2016-11-27T00:00:00Z,true,true,2013,2015-11-05T00:00:00Z,,Property Meeting,,Social,
003U000001V5zPz,13656,13656,1,1949,65,2013-11-27T00:00:00Z,true,2016-11-27T00:00:00Z,true,true,2013,2015-11-04T00:00:00Z,,Movie Night,,Social,
003U000001V5zPz,13656,13656,1,1949,65,2013-11-27T00:00:00Z,true,2016-11-27T00:00:00Z,true,true,2013,2015-11-04T00:00:00Z,,Movie Night,,Social,
003U000001V5zPz,13656,13656,1,1949,65,2013-11-27T00:00:00Z,true,2016-11-27T00:00:00Z,true,true,2013,2016-01-20T00:00:00Z,,Movie Night,,Social,
003U000001V5zPz,13656,13656,1,1949,65,2013-11-27T00:00:00Z,true,2016-11-27T00:00:00Z,true,true,2013,2016-06-22T00:00:00Z,,Movie Night,Proactive,Social,
003U000001V5zPz,13656,13656,1,1949,65,2013-11-27T00:00:00Z,true,2016-11-27T00:00:00Z,true,true,2013,2016-02-17T00:00:00Z,,Movie Night,,Social,
003U000001V5zPz,13656,13656,1,1949,65,2013-11-27T00:00:00Z,true,2016-11-27T00:00:00Z,true,true,2013,2014-01-07T00:00:00Z,,Community Meal,,Social,
003U000001V5zPz,13656,13656,1,1949,65,2013-11-27T00:00:00Z,true,2016-11-27T00:00:00Z,true,true,2013,2014-03-04T00:00:00Z,,Community Meal,,Social,
003U000001V5zPz,13656,13656,1,1949,65,2013-11-27T00:00:00Z,true,2016-11-27T00:00:00Z,true,true,2013,2014-05-06T00:00:00Z,,Community Meal,,Social,
003U000001V5zPz,13656,13656,1,1949,65,2013-11-27T00:00:00Z,true,2016-11-27T00:00:00Z,true,true,2013,2015-03-31T00:00:00Z,,Community Meal,,Social,
003U000001V5zPz,13656,13656,1,1949,65,2013-11-27T00:00:00Z,true,2016-11-27T00:00:00Z,true,true,2013,2015-06-30T00:00:00Z,,Community Meal,,Social,
003U000001V5zPz,13656,13656,1,1949,65,2013-11-27T00:00:00Z,true,2016-11-27T00:00:00Z,true,true,2013,2014-01-08T00:00:00Z,,Movie Night,,Social,
003U000001V5zPz,13656,13656,1,1949,65,2013-11-27T00:00:00Z,true,2016-11-27T00:00:00Z,true,true,2013,2014-02-05T00:00:00Z,,Movie Night,,Social,
003U000001V5zPz,13656,13656,1,1949,65,2013-11-27T00:00:00Z,true,2016-11-27T00:00:00Z,true,true,2013,2014-02-19T00:00:00Z,,Movie Night,,Social,
003U000001V5zPz,13656,13656,1,1949,65,2013-11-27T00:00:00Z,true,2016-11-27T00:00:00Z,true,true,2013,2014-03-05T00:00:00Z,,Movie Night,,Social,
003U000001V5zPz,13656,13656,1,1949,65,2013-11-27T00:00:00Z,true,2016-11-27T00:00:00Z,true,true,2013,2014-04-16T00:00:00Z,,Movie Night,,Social,
003U000001V5zPz,13656,13656,1,1949,65,2013-11-27T00:00:00Z,true,2016-11-27T00:00:00Z,true,true,2013,2014-05-21T00:00:00Z,,Movie Night,,Social,
003U000001V5zPz,13656,13656,1,1949,65,2013-11-27T00:00:00Z,true,2016-11-27T00:00:00Z,true,true,2013,2015-05-27T00:00:00Z,,Movie Night,,Social,
003U000001V5zPz,13656,13656,1,1949,65,2013-11-27T00:00:00Z,true,2016-11-27T00:00:00Z,true,true,2013,2016-03-03T00:00:00Z,,Movie Night,,Social,
003U000001V5zPz,13656,13656,1,1949,65,2013-11-27T00:00:00Z,true,2016-11-27T00:00:00Z,true,true,2013,2016-03-30T00:00:00Z,,Movie Night,,Social,
003U000001V5zPz,13656,13656,1,1949,65,2013-11-27T00:00:00Z,true,2016-11-27T00:00:00Z,true,true,2013,2016-03-16T00:00:00Z,,Movie Night,,Social,
003U000001V5zG2,13659,13659,1,1953,60,2013-11-21T00:00:00Z,true,2016-11-21T00:00:00Z,true,true,2013,2014-05-06T00:00:00Z,2015-10-05T00:00:00Z,Community Meal,,Social,Lease Violation(s)
003U000001V5zG2,13659,13659,1,1953,60,2013-11-21T00:00:00Z,true,2016-11-21T00:00:00Z,true,true,2013,2015-06-30T00:00:00Z,2015-10-05T00:00:00Z,Community Meal,,Social,Lease Violation(s)
003U000001hJ5CK,13666,13666,1,1971,42,2013-11-08T00:00:00Z,true,2016-11-08T00:00:00Z,true,true,2013,2016-08-25T00:00:00Z,,Property Meeting,Proactive,Educational,
003U000001V5zry,fam32297;fam40278,13677,0,1997,16,2013-12-30T00:00:00Z,true,2016-12-30T00:00:00Z,true,true,2013,2016-10-27T00:00:00Z,,Property Meeting,Proactive,Social,
003U000001V5zsN,fam32296;fam40277,13677,0,1996,18,2013-12-30T00:00:00Z,true,2016-12-30T00:00:00Z,true,true,2013,2016-10-27T00:00:00Z,,Property Meeting,Proactive,Social,
003U000001V60HI,fam32295;fam40276,13677,0,1972,42,2013-12-30T00:00:00Z,true,2016-12-30T00:00:00Z,true,true,2013,2016-12-12T00:00:00Z,,Property Meeting,Proactive,Social,
003U000001V60HI,fam32295;fam40276,13677,0,1972,42,2013-12-30T00:00:00Z,true,2016-12-30T00:00:00Z,true,true,2013,2015-06-16T00:00:00Z,,Community Meal,,Social,
003U0000019I7Em,13724,13724,1,1959,54,2013-11-14T00:00:00Z,true,2016-11-14T00:00:00Z,true,true,2013,2014-05-07T00:00:00Z,2015-09-01T00:00:00Z,Movie Night,,Social,Non-Payment of Rent
003U0000019I7Em,13724,13724,1,1959,54,2013-11-14T00:00:00Z,true,2016-11-14T00:00:00Z,true,true,2013,2014-05-21T00:00:00Z,2015-09-01T00:00:00Z,Movie Night,,Social,Non-Payment of Rent
003U0000019I7Em,13724,13724,1,1959,54,2013-11-14T00:00:00Z,true,2016-11-14T00:00:00Z,true,true,2013,2014-06-04T00:00:00Z,2015-09-01T00:00:00Z,Movie Night,,Social,Non-Payment of Rent
003U0000019I7Em,13724,13724,1,1959,54,2013-11-14T00:00:00Z,true,2016-11-14T00:00:00Z,true,true,2013,2014-06-18T00:00:00Z,2015-09-01T00:00:00Z,Movie Night,,Social,Non-Payment of Rent
003U0000019I7Em,13724,13724,1,1959,54,2013-11-14T00:00:00Z,true,2016-11-14T00:00:00Z,true,true,2013,2014-07-02T00:00:00Z,2015-09-01T00:00:00Z,Movie Night,,Social,Non-Payment of Rent
003U0000019I7Em,13724,13724,1,1959,54,2013-11-14T00:00:00Z,true,2016-11-14T00:00:00Z,true,true,2013,2014-09-03T00:00:00Z,2015-09-01T00:00:00Z,Movie Night,,Social,Non-Payment of Rent
003U0000019I7Em,13724,13724,1,1959,54,2013-11-14T00:00:00Z,true,2016-11-14T00:00:00Z,true,true,2013,2014-10-08T00:00:00Z,2015-09-01T00:00:00Z,Movie Night,,Social,Non-Payment of Rent
003U000001V5zOh,13785,13785,1,1985,29,2013-12-27T00:00:00Z,true,2016-12-27T00:00:00Z,true,true,2013,2016-05-25T00:00:00Z,,Property Meeting,,Social,
003U000001V5zOh,13785,13785,1,1985,29,2013-12-27T00:00:00Z,true,2016-12-27T00:00:00Z,true,true,2013,2016-12-20T00:00:00Z,,Property Meeting,Proactive,Social,
003U000001V5zOh,13785,13785,1,1985,29,2013-12-27T00:00:00Z,true,2016-12-27T00:00:00Z,true,true,2013,2016-12-12T00:00:00Z,,Property Meeting,Proactive,Social,
003U000001V5zOh,13785,13785,1,1985,29,2013-12-27T00:00:00Z,true,2016-12-27T00:00:00Z,true,true,2013,2015-06-15T00:00:00Z,,Community Meal,,Social,
003U000001iuhow,fam21693;fam32874;fam40857,13789,0,2009,3,2012-10-05T00:00:00Z,true,2015-10-05T00:00:00Z,true,true,2012,2014-04-30T00:00:00Z,2014-01-31T00:00:00Z,Community Meal,,Social,
003U000001iuFfH,fam32876;fam21692;fam40859,13789,0,2007,5,2012-10-05T00:00:00Z,true,2015-10-05T00:00:00Z,true,true,2012,2014-04-30T00:00:00Z,2014-01-31T00:00:00Z,Community Meal,,Social,
003U000001V60eg,fam21691;fam32873;fam40856,13789,0,2003,9,2012-10-05T00:00:00Z,true,2015-10-05T00:00:00Z,true,true,2012,2014-04-30T00:00:00Z,2014-01-31T00:00:00Z,Community Meal,,Social,
003U000001V5zn3,13789;11303,13789,0,1986,26,2012-10-05T00:00:00Z,true,2015-10-05T00:00:00Z,true,true,2012,2014-04-30T00:00:00Z,2014-01-31T00:00:00Z,Community Meal,,Social,
003U000001V5zn3,13789;11303,13789,0,1986,26,2012-10-05T00:00:00Z,true,2015-10-05T00:00:00Z,true,true,2012,2014-05-05T00:00:00Z,2014-01-31T00:00:00Z,Property Meeting,,Social,
003U000001iuFRK,12212;14046,14046,0,1993,20,2013-03-01T00:00:00Z,true,2016-03-01T00:00:00Z,true,true,2013,2014-11-12T00:00:00Z,2015-08-03T00:00:00Z,Property Meeting,,Social,Lease Violation(s)
